case_chrs_pos,samples,case_chr_pos_mut,ID1,ID2,ID5,ID6,ID8,ID9,ID14
case10_S2_140410039,case10_S5,case10_S2_140410039_1:Del:T:5,1.2425449958191885e-17,0.942784822932071,0.0,0.0,0.0,0.0016271592728295,0.0555880177950993
case10_S2_141149194,case10_S5,case10_S2_141149194_1:Del:C:0,0.0009845863639388,0.0091576742050693,0.0,0.0,0.0,0.9614841675549534,0.0283735718760383
case10_S2_146720028,case10_S5,case10_S2_146720028_1:Ins:T:5,0.9055656332563736,0.000981573675712,0.0,0.0,0.0,0.0027352076628362,0.0907175854050779
case10_S2_155583867,case10_S5,case10_S2_155583867_1:Del:C:5,0.3827323771112395,0.5116749045919442,0.0,0.0,0.0,0.0023717479898475,0.1032209703069686
case10_S2_180622956,case10_S5,case10_S2_180622956_1:Del:C:1,0.0160680351688718,0.0001415187656795,0.0,0.0,0.0,0.9682879122582336,0.0155025338072147
case10_S2_224012942,case10_S5,case10_S2_224012942_1:Ins:T:5,0.9055656332563736,0.000981573675712,0.0,0.0,0.0,0.0027352076628362,0.0907175854050779
case11_2_1812305,case11_S7,case11_2_1812305_5:Del:M:4,0.0038480675731791,0.0,0.8961127882393772,0.0,0.0,0.1000391441874437,0.0
case11_2_10930993,case11_S7,case11_2_10930993_1:Del:C:0,0.0001916543114765,0.0,0.0964722093235689,0.0,0.0,0.9033361363649544,0.0
case11_2_17677030,case11_S7,case11_2_17677030_1:Ins:T:3,0.0557289485966495,0.0,0.8969642984558718,0.0,0.0,0.0473067529474787,0.0
case11_2_75014013,case11_S7,case11_2_75014013_1:Ins:T:1,0.000558098756204,0.0,0.6758434141757531,0.0,0.0,0.3235984870680429,0.0
case11_2_78170766,case11_S7,case11_2_78170766_1:Ins:C:1,7.339493967628905e-16,0.0,0.9990371071810532,0.0,0.0,0.000962892818946,0.0
case11_2_86394947,case11_S7,case11_2_86394947_1:Ins:C:4,0.7123238399108475,0.0,0.2857372940216913,0.0,0.0,0.0019388660674611,0.0
case11_2_116971251,case11_S7,case11_2_116971251_1:Del:T:5,2.927771434291675e-17,0.0,0.9814946382369196,0.0,0.0,0.0185053617630803,0.0
case11_2_123662824,case11_S7,case11_2_123662824_1:Del:T:3,0.0039611172101585,0.0,0.5563995848908356,0.0,0.0,0.4396392978990057,0.0
case11_2_125724822,case11_S7,case11_2_125724822_1:Del:T:2,0.0015406202993793,0.0,0.6806308175666854,0.0,0.0,0.3178285621339353,0.0
case11_2_141681504,case11_S7,case11_2_141681504_1:Ins:C:0,1.6839098022703385e-15,0.0,0.9999999999999922,0.0,0.0,6.192565531444921e-15,0.0
case11_2_147721427,case11_S7,case11_2_147721427_1:Del:T:1,6.835004961566393e-18,0.0,0.7942050390585653,0.0,0.0,0.2057949609414347,0.0
case11_2_168627205,case11_S7,case11_2_168627205_5:Ins:R:0,1.88151987633751e-16,0.0,0.9787886488904344,0.0,0.0,0.0212113511095654,0.0
case11_2_212564858,case11_S7,case11_2_212564858_1:Del:T:2,0.0015406202993793,0.0,0.6806308175666854,0.0,0.0,0.3178285621339353,0.0
case11_2_226492888,case11_S7,case11_2_226492888_5:Del:M:4,0.0038480675731791,0.0,0.8961127882393772,0.0,0.0,0.1000391441874437,0.0
case12_2_31822524,case12_S2,case12_2_31822524_1:Ins:T:5,0.9959621530493598,0.0010643270796532,0.0,0.0,0.0,0.0029735198709869,0.0
case12_2_36972613,case12_S2,case12_2_36972613_1:Del:T:1,1.62176875706831e-16,5.881925968524558e-17,0.0,0.0,0.0,0.9999999999999998,0.0
case12_2_65678077,case12_S2,case12_2_65678077_3:Del:R:1,0.588574450657682,0.1786010704611707,0.0,0.0,0.0,0.2328244788811473,0.0
case12_2_77864538,case12_S2,case12_2_77864538_1:Del:T:5,1.3345024738679533e-17,0.9982725918602712,0.0,0.0,0.0,0.0017274081397289,0.0
case12_2_87882869,case12_S2,case12_2_87882869_1:Ins:T:5,0.9959621530493598,0.0010643270796532,0.0,0.0,0.0,0.0029735198709869,0.0
case12_2_107942198,case12_S2,case12_2_107942198_1:Del:T:5,1.3345024738679533e-17,0.9982725918602712,0.0,0.0,0.0,0.0017274081397289,0.0
case12_2_123210057,case12_S2,case12_2_123210057_1:Ins:T:5,0.9959621530493598,0.0010643270796532,0.0,0.0,0.0,0.0029735198709869,0.0
case12_2_125702117,case12_S2,case12_2_125702117_1:Ins:T:5,0.9959621530493598,0.0010643270796532,0.0,0.0,0.0,0.0029735198709869,0.0
case12_2_130979060,case12_S2,case12_2_130979060_1:Ins:T:5,0.9959621530493598,0.0010643270796532,0.0,0.0,0.0,0.0029735198709869,0.0
case12_2_164344753,case12_S2,case12_2_164344753_1:Ins:T:5,0.9959621530493598,0.0010643270796532,0.0,0.0,0.0,0.0029735198709869,0.0
case12_2_174691182,case12_S2,case12_2_174691182_1:Ins:T:5,0.9959621530493598,0.0010643270796532,0.0,0.0,0.0,0.0029735198709869,0.0
case12_2_187721766,case12_S2,case12_2_187721766_1:Del:T:1,1.62176875706831e-16,5.881925968524558e-17,0.0,0.0,0.0,0.9999999999999998,0.0
case12_2_205926645,case12_S2,case12_2_205926645_1:Del:C:1,0.016508511888517,0.0001433469614418,0.0,0.0,0.0,0.9833481411500412,0.0
case12_2_217215207,case12_S2,case12_2_217215207_1:Ins:T:5,0.9959621530493598,0.0010643270796532,0.0,0.0,0.0,0.0029735198709869,0.0
case12_2_9152646,case12_S3,case12_2_9152646_1:Ins:T:5,0.99496841643536,0.0009226774336724,0.0,0.0,0.0,0.0041089061309674,0.0
case12_2_43636006,case12_S3,case12_2_43636006_1:Del:C:0,0.0007439799981496,0.0059201166697403,0.0,0.0,0.0,0.99333590333211,0.0
case12_2_61711682,case12_S3,case12_2_61711682_1:Del:C:0,0.0007439799981496,0.0059201166697403,0.0,0.0,0.0,0.99333590333211,0.0
case12_2_86834488,case12_S3,case12_2_86834488_2:Ins:R:0,0.3267551663295251,0.071133326322725,0.0,0.0,0.0,0.6021115073477499,0.0
case12_2_106806482,case12_S3,case12_2_106806482_1:Ins:T:5,0.99496841643536,0.0009226774336724,0.0,0.0,0.0,0.0041089061309674,0.0
case12_2_116355097,case12_S3,case12_2_116355097_1:Del:T:5,1.5362634018291673e-17,0.9972493826496132,0.0,0.0,0.0,0.0027506173503868,0.0
case12_2_152467238,case12_S3,case12_2_152467238_1:Ins:T:5,0.99496841643536,0.0009226774336724,0.0,0.0,0.0,0.0041089061309674,0.0
case12_2_155423896,case12_S3,case12_2_155423896_1:Ins:T:5,0.99496841643536,0.0009226774336724,0.0,0.0,0.0,0.0041089061309674,0.0
case12_2_174169619,case12_S3,case12_2_174169619_3:Ins:R:1,0.2308926688903115,0.2933741431787958,0.0,0.0,0.0,0.4757331879308925,0.0
case12_2_222146357,case12_S3,case12_2_222146357_2:Del:R:1,0.2904796050997535,0.2241141378810878,0.0,0.0,0.0,0.4854062570191586,0.0
case12_2_174323668,case12_S5,case12_2_174323668_1:Del:C:5,0.4725087617271974,0.5242045598137578,0.0,0.0,0.0,0.0032866784590448,0.0
case12_2_181519466,case12_S5,case12_2_181519466_1:Ins:T:5,0.9957284880521152,0.000895645022656,0.0,0.0,0.0,0.0033758669252286,0.0
case13_2_51314807,case13_S3,case13_2_51314807_1:Del:T:4,0.0199513175143807,0.1314395908062446,0.0,0.0,0.0,0.8486090916793746,0.0
case13_2_76552353,case13_S3,case13_2_76552353_1:Del:C:1,0.003984993958085,6.831215096351197e-05,0.0,0.0,0.0,0.9959466938909516,0.0
case13_2_138896333,case13_S3,case13_2_138896333_1:Del:C:0,0.0002457544156046,0.0044488907049002,0.0,0.0,0.0,0.995305354879495,0.0
case13_2_156629951,case13_S3,case13_2_156629951_1:Del:T:5,6.7466203715363096e-18,0.9963358697395736,0.0,0.0,0.0,0.0036641302604263,0.0
case13_2_203866513,case13_S3,case13_2_203866513_1:Del:T:3,0.0098370746899156,0.052020013058962,0.0,0.0,0.0,0.9381429122511225,0.0
case13_2_228102744,case13_S3,case13_2_228102744_1:Del:C:0,0.0002457544156046,0.0044488907049002,0.0,0.0,0.0,0.995305354879495,0.0
case13_2_9380003,case13_S5,case13_2_9380003_1:Del:T:0,0.0197080942647517,0.052102872011966,0.0,0.0,0.0,0.9281890337232822,0.0
case13_2_58578013,case13_S5,case13_2_58578013_1:Ins:C:4,0.5827583782219475,0.416827291864069,0.0,0.0,0.0,0.0004143299139835,0.0
case13_2_59001513,case13_S5,case13_2_59001513_1:Ins:T:5,0.9946782602072012,0.0015339758897477,0.0,0.0,0.0,0.003787763903051,0.0
case13_2_73454787,case13_S5,case13_2_73454787_1:Ins:T:5,0.9946782602072012,0.0015339758897477,0.0,0.0,0.0,0.003787763903051,0.0
case13_2_77441318,case13_S5,case13_2_77441318_1:Del:T:5,9.24917320521692e-18,0.9984729587948906,0.0,0.0,0.0,0.0015270412051094,0.0
case13_2_98237012,case13_S5,case13_2_98237012_1:Ins:T:5,0.9946782602072012,0.0015339758897477,0.0,0.0,0.0,0.003787763903051,0.0
case13_2_101697359,case13_S5,case13_2_101697359_1:Del:C:3,0.2065271969613236,0.1173853635059092,0.0,0.0,0.0,0.6760874395327672,0.0
case13_2_106250296,case13_S5,case13_2_106250296_1:Del:T:5,9.24917320521692e-18,0.9984729587948906,0.0,0.0,0.0,0.0015270412051094,0.0
case13_2_114684432,case13_S5,case13_2_114684432_1:Del:T:5,9.24917320521692e-18,0.9984729587948906,0.0,0.0,0.0,0.0015270412051094,0.0
case13_2_120733613,case13_S5,case13_2_120733613_5:Del:M:3,6.465012257138629e-09,0.069001994472258,0.0,0.0,0.0,0.9309979990627296,0.0
case13_2_121636778,case13_S5,case13_2_121636778_1:Ins:T:5,0.9946782602072012,0.0015339758897477,0.0,0.0,0.0,0.003787763903051,0.0
case13_2_123350526,case13_S5,case13_2_123350526_1:Del:T:5,9.24917320521692e-18,0.9984729587948906,0.0,0.0,0.0,0.0015270412051094,0.0
case13_2_124718065,case13_S5,case13_2_124718065_5:Del:R:0,0.0174326663396787,0.0352535799406497,0.0,0.0,0.0,0.9473137537196714,0.0
case13_2_141624204,case13_S5,case13_2_141624204_1:Del:T:5,9.24917320521692e-18,0.9984729587948906,0.0,0.0,0.0,0.0015270412051094,0.0
case13_2_143126278,case13_S5,case13_2_143126278_1:Ins:T:5,0.9946782602072012,0.0015339758897477,0.0,0.0,0.0,0.003787763903051,0.0
case13_2_160039959,case13_S5,case13_2_160039959_1:Del:C:0,0.0008029524583666,0.0106256166049923,0.0,0.0,0.0,0.9885714309366408,0.0
case13_2_170160713,case13_S5,case13_2_170160713_1:Del:C:1,0.0129890889158282,0.0001627656981609,0.0,0.0,0.0,0.9868481453860108,0.0
case13_2_210904219,case13_S5,case13_2_210904219_1:Ins:T:5,0.9946782602072012,0.0015339758897477,0.0,0.0,0.0,0.003787763903051,0.0
case13_2_221574493,case13_S5,case13_2_221574493_1:Ins:T:5,0.9946782602072012,0.0015339758897477,0.0,0.0,0.0,0.003787763903051,0.0
case13_2_226659786,case13_S5,case13_2_226659786_5:Del:M:5,0.3904606131270388,0.6095393868729593,0.0,0.0,0.0,1.8665818976773743e-15,0.0
case13_2_231451646,case13_S5,case13_2_231451646_3:Del:R:1,0.5148121871293622,0.2254421418721032,0.0,0.0,0.0,0.2597456709985346,0.0
case15_2_38730834,case15_S10,case15_2_38730834_5:Del:R:0,0.0002424188153666,0.0,0.9997575811846332,0.0,0.0,0.0,0.0
case15_2_104798358,case15_S10,case15_2_104798358_1:Ins:T:5,0.9969935589895446,0.0,0.0030064410104554,0.0,0.0,0.0,0.0
case15_2_158068047,case15_S10,case15_2_158068047_1:Del:T:5,5.792825901058551e-17,0.0,1.0,0.0,0.0,0.0,0.0
case15_2_169709453,case15_S10,case15_2_169709453_1:Ins:C:0,3.270092696373216e-15,0.0,0.9999999999999968,0.0,0.0,0.0,0.0
case15_2_225977289,case15_S10,case15_2_225977289_1:Del:T:0,0.0068762913573046,0.0,0.9931237086426952,0.0,0.0,0.0,0.0
case15_2_229828766,case15_S10,case15_2_229828766_2:Del:R:3,0.3660417081935665,0.0,0.6339582918064336,0.0,0.0,0.0,0.0
case15_2_36165996,case15_S11,case15_2_36165996_1:Del:C:3,0.153548899952079,0.0,0.0,0.0,0.0,0.8464511000479209,0.0
case15_2_51137845,case15_S11,case15_2_51137845_1:Ins:T:5,0.9936283225224898,0.0,0.0,0.0,0.0,0.0063716774775101,0.0
case15_2_63863348,case15_S11,case15_2_63863348_1:Ins:T:5,0.9936283225224898,0.0,0.0,0.0,0.0,0.0063716774775101,0.0
case15_2_137230954,case15_S11,case15_2_137230954_1:Ins:C:5,0.997006903020642,0.0,0.0,0.0,0.0,0.0029930969793579,0.0
case15_2_184610535,case15_S11,case15_2_184610535_1:Ins:T:5,0.9936283225224898,0.0,0.0,0.0,0.0,0.0063716774775101,0.0
case15_2_194733711,case15_S11,case15_2_194733711_5:Ins:R:0,2.0166173393509074e-14,0.0,0.0,0.0,0.0,0.9999999999999796,0.0
case15_2_200703195,case15_S11,case15_2_200703195_1:Ins:T:4,0.913876428460922,0.0,0.0,0.0,0.0,0.0861235715390779,0.0
case15_2_208638082,case15_S11,case15_2_208638082_5:Del:M:5,0.999999999999992,0.0,0.0,0.0,0.0,8.050064594111252e-15,0.0
case15_2_174384740,case15_S3,case15_2_174384740_1:Del:T:0,0.0,0.0,0.0,0.0,0.1861725531727133,0.7142825932988909,0.0995448535283958
case15_2_15898784,case15_S4,case15_2_15898784_1:Ins:C:0,6.718981827943795e-15,0.0,0.9999999999999932,0.0,0.0,0.0,0.0
case15_2_18372550,case15_S4,case15_2_18372550_1:Del:C:0,0.0078645158721045,0.0,0.9921354841278954,0.0,0.0,0.0,0.0
case15_2_19050691,case15_S4,case15_2_19050691_1:Ins:T:4,0.6192316372314247,0.0,0.3807683627685753,0.0,0.0,0.0,0.0
case15_2_20002773,case15_S4,case15_2_20002773_1:Del:T:2,0.0089508410608189,0.0,0.9910491589391812,0.0,0.0,0.0,0.0
case15_2_24229591,case15_S4,case15_2_24229591_5:Del:R:0,0.0004979648683114,0.0,0.9995020351316888,0.0,0.0,0.0,0.0
case15_2_25483055,case15_S4,case15_2_25483055_1:Ins:C:5,0.9840475182845804,0.0,0.0159524817154196,0.0,0.0,0.0,0.0
case15_2_26196319,case15_S4,case15_2_26196319_1:Ins:T:2,0.0070920781184236,0.0,0.9929079218815764,0.0,0.0,0.0,0.0
case15_2_34038732,case15_S4,case15_2_34038732_1:Ins:T:5,0.9985345195990314,0.0,0.0014654804009686,0.0,0.0,0.0,0.0
case15_2_38585902,case15_S4,case15_2_38585902_2:Del:M:1,0.0439392284574086,0.0,0.9560607715425914,0.0,0.0,0.0,0.0
case15_2_45653925,case15_S4,case15_2_45653925_5:Del:M:1,0.0001042225647461,0.0,0.9998957774352538,0.0,0.0,0.0,0.0
case15_2_61254155,case15_S4,case15_2_61254155_1:Ins:T:4,0.6192316372314247,0.0,0.3807683627685753,0.0,0.0,0.0,0.0
case15_2_65119594,case15_S4,case15_2_65119594_1:Del:T:5,1.190238185138361e-16,0.0,0.9999999999999998,0.0,0.0,0.0,0.0
case15_2_82912166,case15_S4,case15_2_82912166_1:Ins:C:5,0.9840475182845804,0.0,0.0159524817154196,0.0,0.0,0.0,0.0
case15_2_84163931,case15_S4,case15_2_84163931_1:Ins:T:5,0.9985345195990314,0.0,0.0014654804009686,0.0,0.0,0.0,0.0
case15_2_106740599,case15_S4,case15_2_106740599_1:Del:T:4,0.0828955369981351,0.0,0.9171044630018648,0.0,0.0,0.0,0.0
case15_2_109065025,case15_S4,case15_2_109065025_1:Ins:T:1,0.0032841348481196,0.0,0.9967158651518804,0.0,0.0,0.0,0.0
case15_2_123557784,case15_S4,case15_2_123557784_1:Ins:T:3,0.1986587992596535,0.0,0.8013412007403464,0.0,0.0,0.0,0.0
case15_2_127631295,case15_S4,case15_2_127631295_5:Ins:R:1,0.2489031301842642,0.0,0.7510968698157358,0.0,0.0,0.0,0.0
case15_2_141923764,case15_S4,case15_2_141923764_1:Ins:T:5,0.9985345195990314,0.0,0.0014654804009686,0.0,0.0,0.0,0.0
case15_2_158301033,case15_S4,case15_2_158301033_1:Ins:T:5,0.9985345195990314,0.0,0.0014654804009686,0.0,0.0,0.0,0.0
case15_2_163388633,case15_S4,case15_2_163388633_1:Del:C:3,0.129144699056769,0.0,0.8708553009432309,0.0,0.0,0.0,0.0
case15_2_185038912,case15_S4,case15_2_185038912_1:Ins:T:5,0.9985345195990314,0.0,0.0014654804009686,0.0,0.0,0.0,0.0
case15_2_197858569,case15_S4,case15_2_197858569_1:Ins:T:5,0.9985345195990314,0.0,0.0014654804009686,0.0,0.0,0.0,0.0
case15_2_200644194,case15_S4,case15_2_200644194_1:Del:T:0,0.0140268263923433,0.0,0.9859731736076568,0.0,0.0,0.0,0.0
case15_2_203788618,case15_S4,case15_2_203788618_1:Ins:T:1,0.0032841348481196,0.0,0.9967158651518804,0.0,0.0,0.0,0.0
case15_2_209513641,case15_S4,case15_2_209513641_1:Ins:T:5,0.9985345195990314,0.0,0.0014654804009686,0.0,0.0,0.0,0.0
case15_2_220080625,case15_S4,case15_2_220080625_2:Del:R:2,0.1023737663213214,0.0,0.8976262336786786,0.0,0.0,0.0,0.0
case15_2_224932907,case15_S4,case15_2_224932907_1:Ins:T:5,0.9985345195990314,0.0,0.0014654804009686,0.0,0.0,0.0,0.0
case16_S2_24758988,case16_S2,case16_S2_24758988_1:Ins:T:5,0.9979071381795176,0.0,0.0020928618204825,0.0,0.0,0.0,0.0
case16_S2_34547589,case16_S2,case16_S2_34547589_1:Del:T:1,2.4030197641604937e-17,0.0,1.0,0.0,0.0,0.0,0.0
case16_S2_100106374,case16_S2,case16_S2_100106374_1:Del:T:4,0.0594897805180657,0.0,0.9405102194819344,0.0,0.0,0.0,0.0
case16_S2_102429845,case16_S2,case16_S2_102429845_1:Del:C:0,0.0055165186375588,0.0,0.9944834813624412,0.0,0.0,0.0,0.0
case16_S2_105832036,case16_S2,case16_S2_105832036_1:Del:T:3,0.0194909782558397,0.0,0.9805090217441604,0.0,0.0,0.0,0.0
case16_S2_124108391,case16_S2,case16_S2_124108391_1:Del:C:2,9.586049629069539e-17,0.0,1.0,0.0,0.0,0.0,0.0
case16_S2_141093138,case16_S2,case16_S2_141093138_1:Ins:T:5,0.9979071381795176,0.0,0.0020928618204825,0.0,0.0,0.0,0.0
case16_S2_195931939,case16_S2,case16_S2_195931939_1:Ins:T:5,0.9979071381795176,0.0,0.0020928618204825,0.0,0.0,0.0,0.0
case16_S2_224187593,case16_S2,case16_S2_224187593_1:Ins:C:5,0.9773587864305328,0.0,0.0226412135694672,0.0,0.0,0.0,0.0
case16_S2_235276461,case16_S2,case16_S2_235276461_1:Del:T:0,0.0098573144755133,0.0,0.9901426855244866,0.0,0.0,0.0,0.0
case16_S2_72976215,case16_S4,case16_S2_72976215_1:Del:C:1,0.0075188169861892,0.0,0.9711986451511616,0.0,0.0,0.0,0.021282537862649
case16_S2_23393551,case16_S5,case16_S2_23393551_1:Ins:T:5,0.9976329239296714,0.0,0.0023670760703286,0.0,0.0,0.0,0.0
case16_S2_36231789,case16_S5,case16_S2_36231789_5:Del:R:0,0.0003080751688992,0.0,0.9996919248311008,0.0,0.0,0.0,0.0
case16_S2_117291793,case16_S5,case16_S2_117291793_1:Ins:T:5,0.9976329239296714,0.0,0.0023670760703286,0.0,0.0,0.0,0.0
case16_S2_136604785,case16_S5,case16_S2_136604785_3:Del:R:1,0.3660105387522966,0.0,0.6339894612477034,0.0,0.0,0.0,0.0
case16_S2_188651687,case16_S5,case16_S2_188651687_1:Ins:T:5,0.9976329239296714,0.0,0.0023670760703286,0.0,0.0,0.0,0.0
case2_2_40780250,case2_S2,case2_2_40780250_1:Ins:T:3,0.951217675760867,0.048782324239133,0.0,0.0,0.0,0.0,0.0
case2_2_45567254,case2_S2,case2_2_45567254_3:Del:M:2,0.7143572090051301,0.2856427909948698,0.0,0.0,0.0,0.0,0.0
case2_2_47673624,case2_S2,case2_2_47673624_1:Del:T:5,2.0217560599170402e-17,1.0,0.0,0.0,0.0,0.0,0.0
case2_2_64682494,case2_S2,case2_2_64682494_4:Ins:R:0,9.804280033181326e-13,0.9999999999990196,0.0,0.0,0.0,0.0,0.0
case2_2_103768000,case2_S2,case2_2_103768000_1:Ins:T:5,0.999293898726666,0.0007061012733341,0.0,0.0,0.0,0.0,0.0
case2_2_107306567,case2_S2,case2_2_107306567_2:Del:R:1,0.629771543450857,0.3702284565491431,0.0,0.0,0.0,0.0,0.0
case2_2_116917584,case2_S2,case2_2_116917584_1:Del:T:5,2.0217560599170402e-17,1.0,0.0,0.0,0.0,0.0,0.0
case2_2_138737349,case2_S2,case2_2_138737349_2:Del:R:2,0.5598414469643922,0.4401585530356077,0.0,0.0,0.0,0.0,0.0
case2_2_148563836,case2_S2,case2_2_148563836_1:Ins:T:5,0.999293898726666,0.0007061012733341,0.0,0.0,0.0,0.0,0.0
case2_2_166536303,case2_S2,case2_2_166536303_1:Del:T:0,0.4522208684045494,0.5477791315954506,0.0,0.0,0.0,0.0,0.0
case2_2_167754005,case2_S2,case2_2_167754005_1:Ins:T:2,0.5973072556505606,0.4026927443494395,0.0,0.0,0.0,0.0,0.0
case2_2_171219178,case2_S2,case2_2_171219178_5:Del:M:2,1.00615201657589e-05,0.9999899384798344,0.0,0.0,0.0,0.0,0.0
case2_2_178375366,case2_S2,case2_2_178375366_2:Del:M:1,0.9713901738395349,0.028609826160465,0.0,0.0,0.0,0.0,0.0
case2_2_185248505,case2_S2,case2_2_185248505_1:Del:T:5,2.0217560599170402e-17,1.0,0.0,0.0,0.0,0.0,0.0
case2_2_196114170,case2_S2,case2_2_196114170_3:Ins:R:1,0.5080900913029196,0.4919099086970804,0.0,0.0,0.0,0.0,0.0
case2_2_212276116,case2_S2,case2_2_212276116_1:Del:T:2,0.3984109533763147,0.6015890466236853,0.0,0.0,0.0,0.0,0.0
case2_2_225964859,case2_S2,case2_2_225964859_1:Del:T:5,2.0217560599170402e-17,1.0,0.0,0.0,0.0,0.0,0.0
case2_2_80859918,case2_S4,case2_2_80859918_1:Del:T:5,4.740002245738517e-18,1.0,0.0,0.0,0.0,0.0,0.0
case3_S2_1978654,case3_S1,case3_S2_1978654_2:Del:R:0,0.0494954368815658,0.0,0.0,0.0,0.0,0.950504563118434,0.0
case3_S2_131619621,case3_S1,case3_S2_131619621_1:Del:T:5,3.559771384906823e-15,0.0,0.0,0.0,0.0,0.9999999999999964,0.0
case3_S2_223191667,case3_S1,case3_S2_223191667_1:Ins:T:4,0.913057306000374,0.0,0.0,0.0,0.0,0.0869426939996259,0.0
case3_S2_225286378,case3_S1,case3_S2_225286378_1:Del:C:1,0.007676295378556,0.0,0.0,0.0,0.0,0.992323704621444,0.0
case3_S2_75784256,case3_S2,case3_S2_75784256_1:Ins:T:5,0.8085303673796268,0.0,0.0,0.0,0.0182970735812076,0.0041909902127506,0.1689815688264147
case3_S2_78050951,case3_S2,case3_S2_78050951_1:Del:C:0,0.000503504689419,0.0,0.0,0.0,0.1254205233975057,0.8438043865349371,0.0302715853781381
case3_S2_228112974,case3_S2,case3_S2_228112974_1:Del:T:0,0.0097671463464564,0.0,0.0,0.0,0.2550029161034955,0.6261516550632104,0.1090782824868376
case3_S2_38240554,case3_S4,case3_S2_38240554_1:Del:T:0,0.00758753737946,0.0,0.9924124626205398,0.0,0.0,0.0,0.0
case3_S2_82556966,case3_S4,case3_S2_82556966_4:Ins:R:1,0.1086547260695829,0.0,0.8913452739304172,0.0,0.0,0.0,0.0
case3_S2_84377444,case3_S4,case3_S2_84377444_1:Ins:C:0,3.610919259093804e-15,0.0,0.9999999999999964,0.0,0.0,0.0,0.0
case3_S2_101657992,case3_S4,case3_S2_101657992_2:Del:R:0,0.0142595450653357,0.0,0.9857404549346642,0.0,0.0,0.0,0.0
case3_S2_148549179,case3_S4,case3_S2_148549179_1:Ins:T:5,0.9972765573727372,0.0,0.0027234426272628,0.0,0.0,0.0,0.0
case3_S2_173662492,case3_S4,case3_S2_173662492_1:Del:C:4,0.1268980737289323,0.0,0.8731019262710678,0.0,0.0,0.0,0.0
case3_S2_212645550,case3_S4,case3_S2_212645550_1:Del:T:1,1.8454621761825586e-17,0.0,1.0,0.0,0.0,0.0,0.0
case3_S2_227137913,case3_S4,case3_S2_227137913_1:Ins:T:5,0.9972765573727372,0.0,0.0027234426272628,0.0,0.0,0.0,0.0
case4_2_239287274,case4_S1,case4_2_239287274_5:Del:M:1,5.907995554361715e-05,0.0452485126252419,0.0,0.0,0.0,0.0059803974142592,0.9487120100049552
case4_2_62505838,case4_S2,case4_2_62505838_1:Del:C:4,1.0,0.0,0.0,0.0,0.0,0.0,0.0
case4_2_41194113,case4_S3,case4_2_41194113_1:Ins:T:5,0.9977288537207364,0.0,0.0022711462792634,0.0,0.0,0.0,0.0
case4_2_77149875,case4_S3,case4_2_77149875_2:Del:R:2,0.0684955614166345,0.0,0.9315044385833656,0.0,0.0,0.0,0.0
case6_2_1465385,case6_S7,case6_2_1465385_1:Ins:T:5,0.9991698350185236,0.0008301649814764,0.0,0.0,0.0,0.0,0.0
case6_2_13115542,case6_S7,case6_2_13115542_1:Ins:T:5,0.9991698350185236,0.0008301649814764,0.0,0.0,0.0,0.0,0.0
case6_2_13772305,case6_S7,case6_2_13772305_1:Ins:T:5,0.9991698350185236,0.0008301649814764,0.0,0.0,0.0,0.0,0.0
case6_2_23533997,case6_S7,case6_2_23533997_1:Del:C:0,0.1230101801744291,0.876989819825571,0.0,0.0,0.0,0.0,0.0
case6_2_30730231,case6_S7,case6_2_30730231_2:Del:M:1,0.9665275808534082,0.0334724191465918,0.0,0.0,0.0,0.0,0.0
case6_2_38807813,case6_S7,case6_2_38807813_5:Del:R:0,0.4785826111654609,0.521417388834539,0.0,0.0,0.0,0.0,0.0
case6_2_45088771,case6_S7,case6_2_45088771_1:Ins:C:5,0.9193714448970904,0.0806285551029096,0.0,0.0,0.0,0.0,0.0
case6_2_50653028,case6_S7,case6_2_50653028_1:Ins:T:5,0.9991698350185236,0.0008301649814764,0.0,0.0,0.0,0.0,0.0
case6_2_57223310,case6_S7,case6_2_57223310_4:Del:M:3,0.4950671580599273,0.5049328419400728,0.0,0.0,0.0,0.0,0.0
case6_2_57919171,case6_S7,case6_2_57919171_1:Del:T:5,1.7194019574827486e-17,1.0,0.0,0.0,0.0,0.0,0.0
case6_2_66721010,case6_S7,case6_2_66721010_1:Ins:T:5,0.9991698350185236,0.0008301649814764,0.0,0.0,0.0,0.0,0.0
case6_2_69526738,case6_S7,case6_2_69526738_3:Del:R:1,0.8091100493255007,0.1908899506744993,0.0,0.0,0.0,0.0,0.0
case6_2_71888286,case6_S7,case6_2_71888286_1:Del:T:0,0.4124875550607368,0.5875124449392632,0.0,0.0,0.0,0.0,0.0
case6_2_76707189,case6_S7,case6_2_76707189_1:Ins:T:5,0.9991698350185236,0.0008301649814764,0.0,0.0,0.0,0.0,0.0
case6_2_78307934,case6_S7,case6_2_78307934_1:Ins:T:5,0.9991698350185236,0.0008301649814764,0.0,0.0,0.0,0.0,0.0
case6_2_78579602,case6_S7,case6_2_78579602_1:Ins:T:5,0.9991698350185236,0.0008301649814764,0.0,0.0,0.0,0.0,0.0
case6_2_80816732,case6_S7,case6_2_80816732_3:Del:R:1,0.8091100493255007,0.1908899506744993,0.0,0.0,0.0,0.0,0.0
case6_2_83184001,case6_S7,case6_2_83184001_1:Ins:T:5,0.9991698350185236,0.0008301649814764,0.0,0.0,0.0,0.0,0.0
case6_2_89181021,case6_S7,case6_2_89181021_1:Ins:T:5,0.9991698350185236,0.0008301649814764,0.0,0.0,0.0,0.0,0.0
